word_idx,start_char,word,paragraph_idx,chapter_idx
777,4350,especially,41,64
778,4361,since,41,64
779,4367,it,41,64
780,4370,was,41,64
781,4374,primarily,41,64
782,4384,linguistic,41,64
783,4395,in,41,64
784,4398,inspiration,41,64
785,4410,and,41,64
786,4414,was,41,64
787,4418,begun,41,64
788,4424,in,41,64
789,4427,order,41,64
790,4433,to,41,64
791,4436,provide,41,64
792,4444,the,41,64
793,4448,necessary,41,64
794,4458,background,41,64
795,4469,of,41,64
796,4473,history,41,64
797,4482,for,41,64
798,4486,Elvish,41,64
799,4493,tongues,41,64
800,4507,When,41,64
801,4512,those,41,64
802,4518,whose,41,64
803,4524,advice,41,64
804,4531,and,41,64
805,4535,opinion,41,64
806,4543,I,41,64
807,4545,sought,41,64
808,4552,corrected,41,64
809,4563,little,41,64
810,4570,hope,41,64
811,4576,to,41,64
812,4580,no,41,64
813,4583,hope,41,64
814,4590,I,41,64
815,4592,went,41,64
816,4597,back,41,64
817,4602,to,41,64
818,4605,the,41,64
819,4609,sequel,41,64
820,4617,encouraged,41,64
821,4628,by,41,64
822,4631,requests,41,64
823,4640,from,41,64
824,4645,readers,41,64
825,4653,for,41,64
826,4657,more,41,64
827,4662,information,41,64
828,4674,concerning,41,64
829,4685,hobbits,41,64
830,4693,and,41,64
831,4697,their,41,64
832,4703,adventures,41,64
833,4715,But,41,64
834,4719,the,41,64
835,4723,story,41,64
836,4729,was,41,64
837,4733,drawn,41,64
838,4739,irresistibly,41,64
839,4752,towards,41,64
840,4760,the,41,64
841,4764,older,41,64
842,4770,world,41,64
843,4777,and,41,64
844,4781,became,41,64
845,4788,an,41,64
846,4791,account,41,64
847,4800,as,41,64
848,4803,it,41,64
849,4806,were,41,64
850,4812,of,41,64
851,4815,its,41,64
852,4819,end,41,64
853,4823,and,41,64
854,4827,passing,41,64
855,4835,away,41,64
856,4840,before,41,64
857,4847,its,41,64
858,4851,beginning,41,64
859,4861,and,41,64
860,4865,middle,41,64
861,4872,had,41,64
862,4876,been,41,64
863,4881,told,41,64
864,4887,The,41,64
865,4891,process,41,64
866,4899,had,41,64
867,4903,begun,41,64
868,4909,in,41,64
869,4912,the,41,64
